time,open_x,high_x,low_x,close_x,Basis_x,Volume_x,RSI_x,MACD_x,OnBalanceVolume_x,btc_dom,eth_dom,crypto_cap,crypto_cap_exc_BTC,btc_reward,silver_mean,sp500_mean,vix_mean,gold_mean,us,btc_s2f,btc_s2f_price,nlp_compound,nlp_subjectivity,nlp_polarity,sentiment_Extreme Fear,sentiment_Extreme Greed,sentiment_Fear,sentiment_Greed,sentiment_Neutral
2018-05-03,5197.988467,5515.25,5160.591499499999,5492.374995,4975.571961424996,1624754.646950505,35.35709360593837,226.29244333075385,-23147454.516444106,40.292150247564635,18.13594734112789,399857196090.52563,238742178315.0006,18065019.7593026,16.471,2628.9049999999997,15.84,1313.69,69.10499999999999,24.695452905116053,7587.369906759791,0.25433119266055065,0.29050755117473004,0.07175250327301795,0,0,0,1,0
2018-05-07,5441.372055,5455.4142745,5173.8125,5287.8125,5156.132151874995,1356885.685256795,31.56679975337968,226.99536194806004,-25967306.481116828,40.046752346074115,19.008566325037066,402921801997.96625,241576301596.59122,17532514.44,16.4715,2670.995,15.035,1314.26,70.02000000000001,24.870792456802686,7769.897468638731,0.18653142857142857,0.316263839289366,0.05321970688733892,0,0,1,0,0
2018-05-08,5267.367724,5335.7261395,5116.2837500000005,5164.2225,5184.802651874995,920211.7417023075,29.75949574414294,201.19370665709573,-26887518.22281914,40.08686713116178,18.935142661077233,393459988167.90186,235731137187.5268,16034706.9792,16.475,2671.09,14.620000000000001,1313.7,70.64,26.841724401709737,10039.247027621112,0.20846393442622937,0.30599666491087235,0.06462985006081366,1,0,0,0,0
2018-05-09,5168.625,5282.9053025,5035.3125,5252.036552,5214.359704474995,901547.8943663825,30.871021624031236,185.69103835041994,-25985970.328452755,40.153700723024556,19.003974416888944,391815042253.30164,234485346703.8016,19367520.3701015,16.5865,2687.955,13.98,1316.78,71.3,23.321487788763495,6259.781327773237,0.2544925373134328,0.3574147193927506,0.07635381329851655,1,0,0,0,0
2018-05-10,5252.036552,5327.195,5060.625,5077.447099999999,5219.686894524995,1286863.680486295,28.323599583384514,157.50157227139505,-27272834.008939046,40.535742619623065,19.029707801712554,384738993614.51227,228805533721.6373,17520355.4167,16.683,2714.045,13.295,1319.69,70.935,24.2328569091583,7120.289789258635,0.2807263565891473,0.2821105201437552,0.07379432631450172,0,0,1,0,0
2018-05-14,4874.590295,5029.999375,4662.017782,4865.95875,5162.233616974995,1804724.8649598975,26.133179300607985,26.270071415947886,-27712536.215918742,40.54393246915262,19.872235398567202,364946502158.4617,216985202228.5967,14284515.2883,16.3885,2731.75,12.94,1302.23,71.055,28.28353854013674,11968.8253411506,0.35810366972477076,0.3166037466232004,0.07075709949821658,0,0,1,0,0
2018-05-15,4869.460625,4978.8391625,4725.3064605,4763.875,5151.836648224996,772281.4247926649,24.791569443139686,3.020752177087843,-28484817.64071141,40.88660542317378,19.950763732671774,357294520471.1865,211220573908.14154,16103188.3153369,16.3105,2715.02,13.88,1290.565,71.265,25.57415851609313,8533.17590700434,0.3229034782608695,0.31761734888662274,0.07296579653853955,0,0,1,0,0
2018-05-16,4765.29593,4780.2615,4552.9734405,4687.625,5125.409027724996,1034520.83024623,23.80914646670896,-21.311572037712722,-29519338.47095764,40.99572078302016,20.111348483355528,349371100453.2699,206142574967.29987,18670664.4117,16.391,2717.54,13.9,1290.755,71.535,20.862108929713944,4304.68854412413,0.15402499999999994,0.28792605140311395,0.021119062527739887,0,0,1,0,0
2018-05-17,4693.8347595,4753.525,4478.6875039999995,4507.591634,5100.227140674996,967782.6401193925,21.63043274747057,-54.49412793206944,-30487121.111077033,41.21559655021669,20.15563359599073,339162055220.8341,199394614268.08908,13537217.6167,16.4285,2719.92,13.485,1291.3600000000001,71.46000000000001,28.293023805410485,11982.317405386502,0.3269199999999999,0.31244867134871995,0.04762153076590466,0,0,1,0,0
2018-05-21,4787.935625,4830.270328,4679.0625,4723.827441,4996.8544189749955,565729.667251575,25.623733820231376,-77.07853367269865,-30342680.323409557,41.28666469814246,20.135628952048087,349178660758.4726,205024807035.1526,17282837.0820059,16.517000000000003,2729.48,13.26,1291.79,72.34,23.79828787818494,6700.261477208503,0.18902688172043003,0.26478073098539895,0.03821716020698433,0,0,1,0,0
2018-05-22,4724.1805655,4728.611245,4470.944375,4486.069375,4959.980062724995,847435.281128735,22.39703328308934,-95.82586092744782,-31190115.60453829,41.863611094366426,19.99865180085527,333603284880.3689,193988361274.08893,15129407.25,16.4875,2731.3900000000003,13.125,1292.1950000000002,71.94,24.746654938438926,7640.356130014658,0.19704333333333335,0.2690327668904114,0.05223971235234332,0,0,1,0,0
2018-05-23,4486.07,4514.854212,4169.0625,4216.264375,4896.174531724995,1393816.4318725825,19.409725016849542,-130.94481121618344,-32583932.036410876,42.65709446729789,19.616930490669894,309446027891.0677,177499614019.90768,15300373.5,16.5565,2723.635,13.04,1299.125,71.22,23.069066241491292,6035.024081039137,0.1443695652173913,0.3049063222486095,0.07048878999407565,0,0,1,0,0
2018-05-24,4216.264375,4372.975979,4094.186875,4258.433125,4835.763569224995,1188260.8371782624,20.21859560552034,-153.60352085874047,-31395671.19923261,42.54568050197902,19.455769897680057,301972217614.13184,173526767414.41183,13875883.1127304,16.575499999999998,2729.3500000000004,12.629999999999999,1303.04,69.02000000000001,26.136926658418176,9180.648035014687,0.14507894736842109,0.3092633391457183,0.03854156557532668,0,0,1,0,0
2018-05-29,3987.9960655,4246.25,3950.0595959999996,4191.30625,4531.424685624996,1031573.499425825,21.785907555330112,-224.07989278751188,-31650542.147440113,43.365743059494086,18.778634992177096,286644880860.9382,162407438229.18817,12968995.585,16.433500000000002,2697.485,15.705,1300.35,67.52,26.904777509335485,10118.705449784771,0.12959761904761907,0.30214322411827393,0.04201856933056272,1,0,0,0,0
2018-05-30,4191.724375,4251.731615000001,4083.669899,4150.997500500001,4485.102205649995,714277.5340525474,21.264030367158142,-221.62039267842707,-32364819.68149266,42.80646653545005,18.949368880456618,295950339116.13513,169265442978.6351,16513656.6717777,16.4555,2713.2200000000003,15.77,1299.9850000000001,67.625,21.495636970393964,4759.871459941681,0.15294946236559148,0.31945830388733526,0.05494415004620592,0,0,1,0,0
2018-05-31,4151.379375500001,4297.876569,4121.6564525,4206.1389899999995,4459.384160399995,618922.8634258349,22.45653826280001,-212.769094083806,-31745896.818066824,42.243125943818995,18.87619355925367,300230487673.0169,173411400529.52692,15919297.25,16.404,2713.125,15.18,1296.165,66.37,22.004156396339923,5148.8948500375855,0.18540707070707071,0.3068688242404881,0.04808826739775685,1,0,0,0,0
2018-06-04,4337.902029,4360.0325,4190.40625,4215.4439895,4350.059784849996,745107.5263973225,23.19188910815769,-159.71851691062722,-30978417.805817485,40.97629235855012,19.06765762158918,316945309755.84204,187091639994.77698,17156875.25,16.441,2744.27,13.325,1294.1799999999998,65.20500000000001,20.45096044845925,4026.208069023054,0.2448878787878789,0.3553270564640996,0.06538565612343063,1,0,0,0,0
2018-06-05,4215.4439895,4320.314943,4136.838898,4294.702499999999,4330.413659849995,727893.0712173199,25.05226713146412,-146.6833893467758,-30250524.734600164,41.10443646035865,19.105303492837287,313888945110.3431,184871625381.34308,16505061.8327038,16.566499999999998,2748.63,12.655000000000001,1296.5349999999999,65.22,21.38860123519135,4680.701676696022,0.19904433962264148,0.28469473410676127,0.06941172439242331,0,0,0,1,0
2018-06-06,4294.805,4323.4425,4192.190625,4309.788,4320.523478149995,492630.61409792,25.408129193342145,-133.5956752799774,-29757894.120502245,41.08898209338041,19.13537556761624,317311301380.14935,186931385692.52438,14067189.5,16.683,2762.8,11.870000000000001,1296.885,65.47,25.465360315324023,8411.812176172214,0.23440075757575754,0.29875669612464556,0.059282330492998775,0,0,1,0,0
2018-06-07,4309.784874999999,4372.959393,4295.71,4320.6925,4304.605205549995,347383.56863113,25.679482486495825,-120.94943576576247,-29410510.551871113,41.258553342251474,19.063875031285555,317646081071.44946,186589713128.94943,13721335.6042,16.740499999999997,2772.605,11.895,1298.205,65.72,26.1804178137752,9232.077449430695,0.2760140350877193,0.31768688825921376,0.046737550976366775,0,0,1,0,0
2018-06-11,3804.3124995,3933.269731,3720.6250005,3854.6646965,4180.434559774996,1019159.8870249526,18.37902566955366,-157.87687860403696,-30606415.885088295,42.19766095439297,19.12579854792998,276236189798.17584,159671440110.17584,11987207.9874201,16.875,2781.09,12.434999999999999,1297.845,66.00999999999999,26.752278057433294,9927.28156053501,0.01956611570247932,0.30788101192973394,0.05493408202894902,0,0,1,0,0
2018-06-12,3859.264225,3878.857097,3625.919612,3669.62892,4153.102787024995,684358.9421854275,16.146772540806158,-184.57949701652973,-31290774.827273723,42.59120507700443,19.058564890536715,269361976528.8496,154676286818.7846,11844835.5208,16.929499999999997,2786.225,12.315,1297.44,66.295,25.832525411981525,8826.302762323383,0.20974444444444437,0.3441560237876451,0.07568938980218894,1,0,0,0,0
2018-06-13,3670.350648,3720.225,3432.4175,3543.298749,4117.346068224996,995973.8730695151,14.823093628865578,-213.47450232527433,-32286748.700343236,43.06155999465534,19.065434567432156,254820933791.0487,145091381141.09872,11320892.25,17.095,2781.785,12.535,1300.97,66.78999999999999,26.19655921696953,9251.216454692543,0.17261484375000014,0.27121070161257405,0.06589157541499607,1,0,0,0,0
2018-06-14,3538.02375,3775.0,3521.25,3724.7487505,4094.502490049996,788692.3025360026,19.4844867410702,-219.20563739252128,-31498056.397807237,42.78210217459947,19.290605147270956,258506381135.11142,147935131574.11142,12563621.7041841,16.862000000000002,2782.85,12.55,1290.7800000000002,65.615,24.487105504489367,7374.422119755516,0.187384496124031,0.3106112678658753,0.05086233170888501,1,0,0,0,0
2018-06-18,3626.0975694999997,3822.14875,3584.2257455,3780.52875,4004.830247374996,438834.63954916253,22.888613244836424,-222.5459585116679,-31346285.481601816,43.126037094521934,19.474695573124876,260919124249.1558,148390877220.15576,13762650.4,16.3845,2769.77,12.55,1276.665,65.435,22.85536927913617,5849.229325269181,0.2538660000000001,0.2930795172996503,0.05378155343687313,0,0,1,0,0
2018-06-19,3770.466875,3845.10875,3745.8125,3790.0122505,3986.780984874996,373257.0271442275,23.105278117991496,-208.05452315719538,-30973028.45445759,43.01210564892743,19.764101979476926,267431106761.84848,152406166932.59848,13329154.5,16.2875,2757.3,13.98,1271.34,65.11,24.185194650532857,7073.34377426145,0.27998487394957977,0.2983817244552995,0.040178786567117056,0,0,1,0,0
2018-06-20,3796.25,3835.521621,3688.427392,3798.114343,3966.3797525249965,503650.911513065,23.302007941640454,-193.68352200303946,-30469377.542944524,42.99308508729143,20.029826151775673,268352450124.42444,152980379280.17444,14482144.8535347,16.290999999999997,2768.525,12.844999999999999,1267.435,65.54499999999999,24.187934377164776,7076.036423229843,0.19028411214953272,0.29558730808188616,0.062263899953111546,0,0,1,0,0
2018-06-21,3805.020674,3840.005047,3751.3493525,3777.751596,3943.639176049997,353203.93721061497,22.93361318537102,-181.84134966855237,-30822581.48015514,43.23673493491416,19.96319464614519,266491918179.82196,151271011777.57196,14388442.37,16.381,2759.5200000000004,13.59,1268.4299999999998,67.58,22.056457575353836,5190.130964148428,0.25858659793814437,0.3125490579938708,0.06508610059020693,0,0,1,0,0
2018-06-25,3452.3069819999996,3564.4102135,3418.873125,3508.9902825,3776.728828324997,585645.764789515,20.40819489987036,-208.94957262523639,-31703278.76234842,44.88956170501252,19.424822058676327,236123983700.82452,130129399221.32454,12092548.545,16.304000000000002,2730.005,16.2,1262.4850000000001,69.41,23.893925254828766,6791.163024058594,0.21343904761904767,0.3066344483969585,0.07725512318584084,1,0,0,0,0
2018-06-26,3514.1229,3524.5889275,3395.427369,3413.4787499999998,3731.913365824996,382090.56206864,18.989701810887155,-211.32179846403494,-32085369.324417066,45.38176680291128,19.209630747978473,232107885929.3028,126803536313.8028,11522845.2247558,16.1615,2722.59,16.315,1255.3000000000002,71.44999999999999,25.69689222608299,8671.554932770661,0.2671535353535354,0.31232934232069753,0.07456812519167022,1,0,0,0,0
2018-06-27,3413.173125,3481.3505545,3369.354819,3453.2046155,3688.538971599997,343721.20472538,20.114853136511776,-207.6031394264662,-31741648.119691685,45.64192582498473,19.108566703435834,228862986679.21216,124411958103.08713,9288788.415,16.043,2714.04,17.215,1250.165,72.70500000000001,31.008907765136218,16303.944561945738,0.17920180180180184,0.3017814310177606,0.051801161783508166,1,0,0,0,0
2018-06-28,3453.2671195000003,3466.626245,3271.2015405,3295.1759055,3639.5370168749964,488567.09891093,17.811000088082473,-214.93009124117486,-32230215.218602616,45.51634457926234,19.17835622288941,225431203036.36877,122834652400.8488,12052693.75,16.04,2707.5,17.195,1251.805,73.785,23.90132459254909,6798.2318530237435,0.243680198019802,0.30316997921632916,0.03852297858629697,1,0,0,0,0
2018-07-02,3574.42125,3756.166136,3527.949826,3718.455625,3580.793121249996,788973.62480997,28.04203106254086,-140.07118510666567,-30728699.36441185,45.29021061657369,19.009946469330224,245147311743.18964,134140807151.71965,11654033.0293607,15.9305,2715.83,16.65,1247.23,74.11500000000001,26.62480106327192,9769.230607176212,0.3085676190476191,0.3174246509037058,0.06000729670088277,0,0,1,0,0
2018-07-03,3718.455625,3760.637963,3636.438125,3656.9547695,3586.4759222749963,444963.2568320575,26.80469560082205,-122.80934979565683,-31173662.62124391,45.1257813670559,18.88444678680969,249088034622.43738,136688831204.31238,9617154.0,16.04,2723.245,15.754999999999999,1254.65,74.265,32.36564691802931,18827.010920811405,0.29603222222222225,0.29341278853793507,0.054795832674255855,0,0,1,0,0
2018-07-05,3704.159216,3773.2709975,3628.333125,3674.4916059999996,3589.785244599996,775855.1531311951,27.19317161248945,-90.65183523800943,-31336206.55053766,45.2348077153831,18.92021971020554,248279544242.21753,135972114230.99753,11406742.2965554,16.032,2730.4,15.295,1256.1,73.51,27.409907192158364,10771.286357560351,0.2555220930232558,0.3254544659935689,0.04552159959825039,0,0,0,1,0
2018-07-09,3772.00625,3824.3815624999997,3728.206979,3742.161015,3599.563744824995,479126.19062530005,28.59027874482077,-34.42656520860476,-30904598.15439683,45.902921016844644,19.319400066678398,249538418856.8305,135001240077.45557,11427128.0,16.0745,2776.34,13.055,1256.5500000000002,74.075,27.62373910874766,11056.234242162574,0.3387426966292136,0.3089525565097679,0.09546536571832812,1,0,0,0,0
2018-07-10,3742.2590345,3758.493816,3528.0341945,3538.8536249999997,3586.6007089249947,933473.3993969,23.89780347720185,-43.45116547364722,-31838071.55379373,46.43321197947823,19.005806057164648,239307182255.72583,128210820856.97583,12485753.0,15.9205,2791.2,12.58,1248.825,72.37,25.216354630507006,8138.618536901148,0.06893333333333336,0.36171697095433664,0.05686004648864159,0,0,1,0,0
2018-07-11,3541.2102575,3600.375,3528.3444759999998,3582.5862,3576.8424391249946,1009550.9102510024,25.08280375401572,-46.537912798410844,-30828520.643542726,46.55252696487689,18.91932749444173,233437577583.01648,124768179398.24149,11007393.2006476,15.8635,2776.92,13.84,1244.8049999999998,70.435,27.834122960532003,11341.714024699806,0.18925140186915887,0.2791004374973833,0.0648677689464143,0,0,0,0,1
2018-07-12,3577.913111,3583.134998,3418.4159515,3508.4816215,3582.337012199995,725816.624958605,23.51136012597503,-54.3374343400534,-31554337.26850133,46.59540911903571,18.96654297727897,232373246863.1965,124102402236.19652,11268737.625,15.871500000000001,2790.715,12.825,1244.05,70.425,26.652431903992415,9803.337261748635,0.23509255319148942,0.3207563699132267,0.09156444127451852,1,0,0,0,0
2018-07-16,3572.384375,3795.2831655,3561.6646325,3784.933134,3610.0018645249947,835549.770169365,31.20885564509087,-39.83339076543609,-30636251.60322456,45.76943043380122,19.08101736079992,245095537154.5373,132933125169.78227,9550007.43,15.674,2799.93,12.645,1234.185,67.785,31.32868519749768,16875.779430233393,0.3568329411764705,0.25025610100558293,0.0352111283057214,0,0,1,0,0
2018-07-17,3778.355775,4196.5661205,3742.4457345,4116.53104,3643.1681857499952,953175.3909227576,37.118653731122144,2.5684263689551585,-29683076.2123018,45.979791130414796,18.797097636564224,262044787086.9034,141522246355.94342,14162648.5568392,15.5545,2799.445,12.485,1227.475,68.27,23.647030335616765,6558.243807948372,0.42815698924731177,0.3043938462636681,0.06960395045721288,0,0,1,0,0
2018-07-18,4101.11876,4264.786516,4069.6530064999997,4149.5836945,3685.888575199995,943270.4251356999,37.59131039959226,38.39663244440152,-28739805.7871661,46.742442753512655,18.258908826177972,269745227463.67966,143662967473.05463,16010523.0,15.425,2813.4849999999997,11.985,1224.855,69.215,21.611232952812696,4846.424188973544,0.297193913043478,0.32321894713230814,0.11199522911667945,0,0,1,0,0
2018-07-19,4151.4737675,4255.387499500001,4091.5821715,4198.848748,3722.0875125999946,663848.5991591625,38.303109303812775,69.95957158676653,-28075957.188006938,47.42197665424544,17.80081912307083,268460066839.86133,141152392161.35632,15668190.72,15.422,2806.93,12.535,1227.6950000000002,68.05,21.9931171137416,5140.220592534382,0.32967570093457954,0.32906363639276354,0.09335592076091488,0,0,1,0,0
2018-07-23,4164.158326,4399.816977500001,4151.317108499999,4338.7569029999995,3834.346583699995,464771.6213366475,39.55690249794697,137.63384813449875,-27714063.64974332,49.45418913974721,17.44772596432688,262236473769.63446,132536316568.21446,16326406.797981,15.4205,2803.075,13.045,1224.855,68.205,22.666106696387423,5688.066092665398,0.265964705882353,0.3296299774049823,0.052815052886346955,0,0,1,0,0
2018-07-24,4349.7182115,4772.875,4330.815236,4732.608976500001,3885.7645404749946,1219983.0516069974,43.85969159294766,184.4049589023411,-26494080.598136317,50.43881119793007,17.08843753420424,274178703369.5246,135852962736.11961,15319928.25,15.5445,2820.54,12.51,1229.015,68.975,23.666725356331092,6576.614835202078,0.2635543859649123,0.3616827305963308,0.04259638085957907,0,0,0,0,1
2018-07-25,4729.671467,4774.679954,4532.658425,4590.9775005,3931.588835199995,695666.802829715,39.87889344797779,207.64927314036743,-27189747.400966033,50.46162625191904,17.047906345308018,281504343412.5872,139446157194.90723,18661751.625,15.4855,2831.9,12.329999999999998,1226.905,69.425,21.262679422020312,4588.752184817115,0.2643438095238097,0.3055826462756024,0.06930395056689684,0,0,0,0,1
2018-07-26,4602.257162,4679.320301,4408.41215,4452.783997500001,3968.4849725749946,678515.4244922,36.406593844907945,212.47027382098207,-27868262.825458232,50.17895247206755,17.126223989082415,275266003263.0658,137140175525.40579,17302326.280585,15.4415,2836.465,12.295,1223.335,69.25999999999999,22.811795544405545,5811.844341585816,0.1880304347826088,0.31493578025672114,0.04810066445052239,0,0,0,0,1
2018-07-30,4627.8951555,4654.8473015,4422.37155,4595.2280965,4147.958091374994,859723.98246485,37.58135288398099,238.76171579078817,-28150064.111662123,51.055168110988454,16.907728199015267,275595686238.0,134896412953.29996,13817728.25,15.491,2810.8,13.945,1222.72,69.215,28.10174579130974,11712.296121044566,0.3251819277108434,0.33848627473909937,0.09688887989833982,0,0,0,0,1
2018-07-31,4597.916541,4600.2002625000005,4299.434965,4350.408289,4186.349195824994,846966.9008622975,31.47876000110024,215.54997538093102,-28997031.01252442,51.311805521034785,16.846219239357378,266047602776.07178,129531036331.96178,14996021.25,15.449000000000002,2813.01,13.405000000000001,1219.955,68.11500000000001,25.619297264321638,8583.88693662084,0.26108584905660376,0.29323195288648685,0.05000578172125811,0,0,0,0,1
2018-08-02,4272.005,4331.84125,4199.9825,4239.548463,4261.340953399994,603690.438516405,29.11834586246272,162.94679803015754,-30430144.97431953,51.50546116955708,16.628740622407598,252581466380.46643,122496500130.37642,14541709.8,15.352,2813.85,12.879999999999999,1211.0900000000001,68.785,24.620050948163613,7509.811156638601,0.37991728395061725,0.2779657570267195,0.06479106545369724,0,0,1,0,0
2018-08-06,3954.0118745,4025.1112745,3852.8125,3900.92625,4309.782446599994,400815.9699709075,22.85292145120827,30.970701700334303,-31414173.765581045,50.305621637440055,17.255805521769688,238581504106.39563,118563489474.82562,11517945.75,15.335,2845.3450000000003,11.59,1209.3899999999999,68.955,28.76794750977216,12671.615374144101,0.33071495327102773,0.31103465373973865,0.05859987228368962,0,0,1,0,0
2018-08-07,3907.9375005,4021.90375,3754.93,3774.0906044999997,4291.007792099994,666631.6874726976,20.785254985254824,-3.353189977784666,-32080805.453053743,50.80529866139309,17.13621953894664,231078637652.39056,113699438681.6406,13496173.2906021,15.389,2857.185,11.024999999999999,1212.275,67.88,24.960362995117283,7864.319825231978,0.2919918699186992,0.3342311930230863,0.051877637630468015,0,0,1,0,0
2018-08-08,3774.7564694999996,3777.269876,3446.062735,3534.691791,4257.799944249995,802639.8061594976,17.556106958654713,-49.30425615890039,-32883445.25921324,51.58040665788326,17.138204194665217,216657491012.5105,104939874070.14546,12792695.7482,15.422,2857.245,10.89,1212.9050000000002,66.71000000000001,24.00920330289807,6901.879780189312,0.17056750000000007,0.29390336391241983,0.06059559685708235,1,0,0,0,0
2018-08-09,3536.899794,3725.5973535,3477.410722,3671.511876,4234.923165849995,436088.1401292975,20.933040269600916,-73.82950913659619,-32447357.119083945,51.9964128101011,17.178446228607307,212094686373.63635,101812607139.44138,12046723.138,15.3655,2855.385,11.105,1212.005,67.2,25.30102768428469,8230.806218960292,0.23773333333333338,0.316438620469679,0.06522830211846631,1,0,0,0,0
2018-08-13,3544.3044234999998,3670.5625,3460.9750005,3511.8211834999997,4065.1264901749946,501700.42143614247,19.943433543169103,-157.07159881751807,-32425941.05717666,55.057331050545585,15.496323614965442,196602632142.4933,88405954510.88329,12178415.4735653,15.023,2828.6949999999997,14.64,1193.96,67.01,25.14424451361519,8060.682590564335,0.2275477477477478,0.3135044057367443,0.061619438148147944,1,0,0,0,0
2018-08-14,3515.483359,3519.3145565,3300.0,3481.9719605,4009.6762131749947,638830.8329618375,19.512550115778243,-166.3205863108484,-33064771.890138496,56.258181417902335,14.971987851971303,190389936942.02625,83282886580.52625,10446684.9281,14.7425,2833.92,13.620000000000001,1184.455,65.68,27.735362340097918,11207.064437116886,0.12993722627737234,0.3065980099667899,0.03457945022526518,1,0,0,0,0
2018-08-15,3481.9719605,3713.1492815,3469.2301025,3522.7789135000003,3963.175958974994,668686.5137158249,20.64515118748848,-168.41629722658143,-32396085.376422673,56.44091049889336,14.93041350336749,190078918239.69513,82796554386.33514,12945905.1935,14.549,2823.16,14.08,1174.8,65.16499999999999,23.431368793389357,6359.431437806336,0.18326268656716418,0.3277594028350998,0.07271234851829542,1,0,0,0,0
2018-08-16,3522.6607885000003,3643.8409355,3497.2595229999997,3549.08687,3910.7824212249943,422887.72384527,21.391193855311606,-166.04032153119755,-31973197.652577404,56.21714732576589,14.955725808183429,192604739350.1236,84330651381.15863,12659503.8533433,14.71,2836.065,13.815,1179.2649999999999,65.495,23.879007916809307,6776.927702072405,0.33294130434782615,0.2999891328191903,0.060566697588343224,1,0,0,0,0
2018-08-20,3647.9949985,3670.083521,3501.64,3513.591569,3723.1278820249936,501084.938723895,22.24781951353256,-135.89116326353997,-31914189.480011437,55.185585247451485,14.540936764311326,199009717997.81604,89224253015.44104,12251866.1225,14.757,2855.49,12.530000000000001,1193.025,65.72999999999999,25.163647935858258,8081.601847891787,0.2780446601941748,0.30289314130555045,0.03661052114256625,0,0,1,0,0
2018-08-21,3512.0638915,3646.25,3504.645474,3641.033803,3691.4937978249936,542906.40942442,25.432618320048665,-124.87271264267078,-31371283.07058702,55.7418827540873,14.237445586990802,196748377713.49335,87079876128.49335,12000750.7951,14.762,2862.235,12.665,1195.77,67.075,25.506430710720938,8457.482514128176,0.22395752212389386,0.2891872180743073,0.06706073023117141,1,0,0,0,0
2018-08-22,3641.032553,3846.8136085,3523.2645585,3572.9109485,3658.1619220999937,858949.3893094924,24.131493409610076,-120.25127433694485,-32230232.459896512,55.941630292140516,14.16769791582935,197488766702.90967,87018682928.78967,13754538.29512,14.6145,2861.4049999999997,12.67,1190.6100000000001,67.935,23.596188142507877,6510.986133025667,0.23832822580645166,0.3300609098681161,0.06268148276935351,1,0,0,0,0
2018-08-23,3573.0159485,3695.299701,3568.1228929999997,3674.434699,3633.2636035249934,478215.64484581753,26.568300835708268,-107.161343723206,-31752016.815050695,56.17964940461562,14.039250709819473,197508227167.23187,86550391142.35686,12109214.1826,14.645,2858.635,12.219999999999999,1195.65,68.185,25.3409286977306,8274.501590073463,0.1956818181818183,0.35289225031411403,0.04542655120406094,1,0,0,0,0
2018-08-27,3769.7441875,3893.8510435000003,3741.4012565,3884.29,3614.8029939749936,503413.2051805825,31.27612164078978,-38.007869790145605,-30685722.00892042,56.202661110556356,13.675807420003114,208652094984.62256,91400766293.02252,15757726.0164,14.787500000000001,2890.715,12.265,1205.875,68.695,20.419185194483028,4005.22763784754,0.2776940476190475,0.32985314791810033,0.0631111147841739,1,0,0,0,0
2018-08-28,3881.70375,4005.9375,3859.7623465,3984.3890085,3637.287854849994,1316709.1943078074,33.32316133600768,-13.84976925775021,-29369012.814612612,55.67012880781829,13.691206462603795,216527134963.3736,95991288248.0336,13671393.3547545,14.7345,2899.4849999999997,12.254999999999999,1203.9250000000002,69.095,24.69260284993389,7584.428143872255,0.24824112903225826,0.2900109147103714,0.08346416428564571,1,0,0,0,0
2018-08-29,3977.37451,4009.576349,3892.0822735,3953.5732615,3651.390924124994,978488.6510155301,32.44160639040429,2.7771133845282066,-30347501.465628147,55.70739826478352,13.596363680440561,218271549772.85657,96681213425.75656,12423621.4581,14.6445,2907.33,12.295,1203.31,69.86,27.182367362458873,10473.778998882652,0.297621568627451,0.289201364515182,0.0743391411355279,1,0,0,0,0
2018-08-30,3959.1923715,3973.500403,3814.050625,3929.8786739999996,3675.2582448499934,903735.70878868,31.7460861390495,13.882058749452767,-31251237.174416825,56.03979386520821,13.500279650326434,215539985955.63623,94753452029.1362,13512459.5225,14.534500000000001,2905.035,12.89,1200.615,69.95500000000001,24.537473875970328,7425.512783329097,0.06236764705882355,0.3147103097262416,0.08424888446167805,1,0,0,0,0
2018-09-04,4084.4375,4169.721568,4070.198125,4139.94125,3814.023951874993,529281.80951809,36.20614014139465,78.35972368657565,-28886011.836917568,56.03776471902593,12.997869946299172,224821864516.05426,98835381538.32425,11716417.735,14.1695,2896.84,13.145,1194.095,68.995,30.005901508573405,14598.646622951712,0.09299615384615383,0.2302159645769231,0.08863324173076924,1,0,0,0,0
2018-09-05,4139.940625,4160.3328679999995,3760.113171,3773.2871135,3825.233964049993,1648085.756497165,25.683703387684464,57.4409461762907,-30534097.59341473,57.50478617050352,12.334195472500491,211010655641.5462,89863657112.17119,11962954.2145,14.163,2890.0950000000003,13.8,1198.435,68.235,28.64474114904239,12490.1894056154,0.04383125,0.3765423769062499,0.11422289296875,0,0,0,0,1
2018-09-06,3771.7749670000003,3782.505685,3542.355754,3663.4773725,3823.581983274994,1661912.9945310673,23.482367548034155,31.63724148103853,-32196010.5879458,58.23477117611837,11.899519237806636,195298732303.35873,81562030185.85873,12250781.5532615,14.1615,2883.3450000000003,14.43,1198.135,67.815,25.21010789245425,8131.846270926363,-0.15200000000000002,0.26646237511111115,0.006997721851851853,0,0,1,0,0
2018-09-10,3521.1091245000002,3578.7692939999997,3501.3125,3548.1359085,3810.859968124994,412590.33523042,22.229975285501727,-57.08302955208661,-32603981.858096227,59.7141898661264,10.764613466128164,185697949668.05713,74809320731.97214,10753469.6136,14.1425,2879.26,14.625,1196.945,68.685,28.02340758530595,11602.952736762345,-0.07876,0.40040404039999994,0.027452651533333348,0,0,1,0,0
2018-09-11,3553.5356585,3591.75,3475.605,3539.7423175000004,3809.2015365749935,767794.010163455,22.059612494936445,-66.95042131321831,-33371775.86825968,60.189253504277204,10.554405756928036,184242644820.015,73354015883.93,11243810.4714,14.175,2879.73,13.59,1201.97,70.065,26.833661448123753,10029.117942538169,-0.12152307692307693,0.14705128207692308,-0.025218895692307692,0,0,0,0,1
